time,model_id,model_name,port_name,data
0.552573,62,(13,23),,-1
0.552573,63,(12,23),,-1
0.552573,64,(10,23),,-1
0.552573,79,(17,22),,-1
0.552573,80,(14,22),,-1
0.552573,81,(13,22),outputNeighborhood,-1
0.552573,81,(13,22),,-1
0.552573,83,(12,22),,-1
0.552573,84,(10,22),,-1
0.552573,85,(9,22),,-1
0.552573,96,(15,21),,-1
0.552573,97,(14,21),,-1
0.552573,98,(13,21),,-1
0.552573,99,(10,21),,-1
0.552573,114,(16,20),,-1
0.552573,115,(14,20),,-1
0.552573,117,(12,20),,-1
0.552573,118,(10,20),,-1
0.552573,122,(9,23),,-1
0.552573,134,(17,19),,-1
0.552573,135,(13,19),,-1
0.552573,136,(12,19),,-1
0.552573,138,(11,19),,-1
0.552573,139,(9,19),,-1
0.552573,147,(16,24),,-1
0.552573,153,(16,18),,-1
0.552573,195,(9,21),,-1
0.552573,201,(17,18),,-1
0.552573,205,(13,18),,-1
0.552573,221,(16,26),,-1
0.552573,223,(9,24),,-1
0.552573,225,(11,23),,-1
0.552573,241,(11,22),,-1
0.552573,242,(11,21),,-1
0.552573,274,(12,24),,-1
0.552573,303,(11,20),,-1
0.552573,316,(16,25),,-1
0.552573,319,(15,18),,-1
0.552573,397,(17,21),,-1
0.552573,409,(12,18),,-1
0.552573,413,(15,19),,-1
0.552573,432,(10,18),,1
0.552573,444,(13,20),,-1
0.552573,450,(16,21),,-1
0.552573,464,(13,25),,-1
0.552573,510,(15,22),,-1
0.552573,520,(14,19),,-1
0.552573,572,(14,23),,-1
0.552573,581,(9,20),,-1
0.552573,592,(10,24),,-1
0.552573,594,(10,25),,-1
0.552573,603,(10,19),,-1
0.552573,606,(13,24),,-1
0.552573,612,(16,19),,-1
0.552573,619,(10,26),,-1
0.552573,637,(12,21),,-1
0.552573,663,(13,26),,-1
0.552573,729,(16,22),,-1
0.552573,736,(17,20),,-1
0.552573,747,(12,26),,-1
0.552573,758,(9,18),,1
0.552573,777,(11,18),,-1
0.552573,778,(14,18),,-1
0.552573,780,(15,20),,-1
0.601144,96,(15,21),,-1
0.601144,97,(14,21),,-1
0.601144,98,(13,21),,-1
0.601144,99,(10,21),,-1
0.601144,114,(16,20),,-1
0.601144,115,(14,20),,-1
0.601144,117,(12,20),,-1
0.601144,118,(10,20),,-1
0.601144,134,(17,19),,-1
0.601144,135,(13,19),,-1
0.601144,136,(12,19),,-1
0.601144,138,(11,19),,-1
0.601144,139,(9,19),,-1
0.601144,153,(16,18),,-1
0.601144,174,(17,14),,1
0.601144,195,(9,21),,-1
0.601144,201,(17,18),,-1
0.601144,204,(10,15),,1
0.601144,205,(13,18),,-1
0.601144,228,(13,16),,1
0.601144,240,(10,16),,1
0.601144,242,(11,21),,-1
0.601144,252,(13,13),,-1
0.601144,303,(11,20),,-1
0.601144,319,(15,18),,-1
0.601144,322,(11,16),,1
0.601144,326,(15,16),,-1
0.601144,332,(17,13),,1
0.601144,336,(9,17),,1
0.601144,370,(12,17),,-1
0.601144,374,(13,15),,1
0.601144,375,(10,13),,-1
0.601144,386,(14,16),,-1
0.601144,397,(17,21),,-1
0.601144,409,(12,18),,-1
0.601144,413,(15,19),,-1
0.601144,431,(15,15),,1
0.601144,432,(10,18),,1
0.601144,443,(12,15),,1
0.601144,444,(13,20),,-1
0.601144,450,(16,21),,-1
0.601144,481,(16,14),,1
0.601144,503,(9,13),,-1
0.601144,507,(16,17),,-1
0.601144,520,(14,19),,-1
0.601144,521,(11,13),,-1
0.601144,551,(13,17),outputNeighborhood,-1
0.601144,551,(13,17),,-1
0.601144,557,(15,14),,1
0.601144,581,(9,20),,-1
0.601144,598,(14,17),,-1
0.601144,603,(10,19),,-1
0.601144,612,(16,19),,-1
0.601144,630,(13,14),,1
0.601144,633,(11,15),,1
0.601144,637,(12,21),,-1
0.601144,654,(16,16),,-1
0.601144,674,(12,13),,-1
0.601144,675,(15,13),,1
0.601144,677,(16,13),,1
0.601144,697,(9,14),,-1
0.601144,698,(10,14),,-1
0.601144,703,(17,15),,-1
0.601144,704,(11,14),,-1
0.601144,706,(12,14),,1
0.601144,707,(14,14),,1
0.601144,716,(9,15),,-1
0.601144,718,(14,15),,1
0.601144,719,(16,15),,-1
0.601144,736,(17,20),,-1
0.601144,737,(14,13),,1
0.601144,739,(9,16),,1
0.601144,743,(12,16),,1
0.601144,744,(17,16),,-1
0.601144,758,(9,18),,1
0.601144,759,(10,17),,1
0.601144,761,(11,17),,1
0.601144,762,(15,17),,-1
0.601144,763,(17,17),,-1
0.601144,777,(11,18),,-1
0.601144,778,(14,18),,-1
0.601144,780,(15,20),,-1
0.656127,4,(23,27),,-1
0.656127,5,(21,27),,-1
0.656127,6,(19,27),,-1
0.656127,7,(16,27),,-1
0.656127,15,(24,26),,-1
0.656127,16,(22,26),,-1
0.656127,17,(17,26),,-1
0.656127,27,(22,25),,-1
0.656127,28,(21,25),,-1
0.656127,29,(20,25),,-1
0.656127,30,(19,25),,-1
0.656127,31,(17,25),,-1
0.656127,45,(20,24),outputNeighborhood,-1
0.656127,45,(20,24),,-1
0.656127,46,(18,24),,-1
0.656127,47,(17,24),,-1
0.656127,55,(24,23),,-1
0.656127,56,(22,23),,-1
0.656127,57,(20,23),,-1
0.656127,58,(18,23),,-1
0.656127,59,(17,23),,-1
0.656127,60,(16,23),,-1
0.656127,70,(23,25),,-1
0.656127,76,(22,22),,-1
0.656127,77,(19,22),,-1
0.656127,78,(18,22),,-1
0.656127,79,(17,22),,-1
0.656127,93,(24,21),,-1
0.656127,94,(20,21),,-1
0.656127,95,(18,21),,-1
0.656127,109,(23,20),,-1
0.656127,110,(22,20),,-1
0.656127,111,(20,20),,-1
0.656127,112,(19,20),,-1
0.656127,113,(18,20),,-1
0.656127,114,(16,20),,-1
0.656127,116,(19,21),,-1
0.656127,121,(22,27),,-1
0.656127,144,(22,21),,-1
0.656127,147,(16,24),,-1
0.656127,167,(20,27),,-1
0.656127,173,(24,22),,-1
0.656127,175,(19,26),,-1
0.656127,188,(21,22),,-1
0.656127,211,(18,26),,-1
0.656127,214,(21,20),,-1
0.656127,221,(16,26),,-1
0.656127,255,(24,20),,-1
0.656127,277,(21,26),,-1
0.656127,288,(18,25),,-1
0.656127,297,(19,24),,-1
0.656127,316,(16,25),,-1
0.656127,344,(23,21),,-1
0.656127,350,(18,27),,-1
0.656127,378,(23,24),,-1
0.656127,397,(17,21),,-1
0.656127,404,(23,26),,-1
0.656127,429,(21,24),,-1
0.656127,430,(23,23),,-1
0.656127,435,(17,27),,-1
0.656127,450,(16,21),,-1
0.656127,543,(20,26),,-1
0.656127,562,(24,25),,-1
0.656127,614,(19,23),,-1
0.656127,620,(22,24),,-1
0.656127,627,(24,24),,-1
0.656127,708,(24,27),,-1
0.656127,729,(16,22),,-1
0.656127,736,(17,20),,-1
0.656127,766,(21,23),,-1
0.656127,772,(21,21),,-1
0.656127,779,(23,22),,-1
0.656127,782,(20,22),,-1
0.743202,149,(12,8),,-1
0.743202,151,(11,8),,-1
0.743202,154,(10,8),,-1
0.743202,169,(15,5),,-1
0.743202,176,(15,7),,-1
0.743202,177,(13,7),,-1
0.743202,178,(12,7),,-1
0.743202,180,(10,7),,-1
0.743202,190,(15,8),,-1
0.743202,192,(9,8),,-1
0.743202,198,(14,6),,-1
0.743202,199,(10,6),,-1
0.743202,203,(9,6),,-1
0.743202,207,(8,6),,-1
0.743202,208,(7,6),,-1
0.743202,213,(11,5),,-1
0.743202,224,(10,12),,-1
0.743202,245,(12,5),,-1
0.743202,246,(10,5),,-1
0.743202,249,(9,5),,-1
0.743202,250,(7,5),,-1
0.743202,252,(13,13),,-1
0.743202,254,(13,5),,-1
0.743202,267,(12,10),,-1
0.743202,295,(8,8),,-1
0.743202,301,(11,6),,-1
0.743202,302,(15,6),,-1
0.743202,306,(13,8),,-1
0.743202,318,(11,7),,-1
0.743202,323,(11,11),,-1
0.743202,331,(14,12),,-1
0.743202,361,(14,8),,-1
0.743202,375,(10,13),,-1
0.743202,383,(8,5),,-1
0.743202,389,(7,8),,-1
0.743202,393,(7,9),,-1
0.743202,445,(8,12),,-1
0.743202,491,(7,7),,-1
0.743202,494,(12,9),,-1
0.743202,495,(14,9),,-1
0.743202,500,(13,6),,-1
0.743202,503,(9,13),,-1
0.743202,517,(14,11),,-1
0.743202,521,(11,13),,-1
0.743202,522,(8,9),,-1
0.743202,523,(9,9),,-1
0.743202,525,(10,9),,-1
0.743202,527,(13,9),,-1
0.743202,528,(15,9),,-1
0.743202,531,(8,7),,-1
0.743202,537,(13,12),,-1
0.743202,559,(8,10),,-1
0.743202,560,(9,10),,-1
0.743202,561,(10,10),,-1
0.743202,563,(7,10),,-1
0.743202,564,(11,10),,-1
0.743202,565,(13,10),,-1
0.743202,566,(15,10),,-1
0.743202,573,(14,7),,-1
0.743202,590,(9,12),,-1
0.743202,591,(7,11),,-1
0.743202,593,(8,11),,-1
0.743202,595,(9,11),,-1
0.743202,597,(10,11),,-1
0.743202,599,(12,11),,-1
0.743202,605,(13,11),,-1
0.743202,607,(15,11),,-1
0.743202,610,(14,10),,-1
0.743202,629,(9,7),,-1
0.743202,634,(7,12),,-1
0.743202,635,(12,12),,-1
0.743202,636,(15,12),,1
0.743202,642,(12,6),,-1
0.743202,671,(7,13),,-1
0.743202,672,(8,13),,-1
0.743202,674,(12,13),,-1
0.743202,675,(15,13),,1
0.743202,687,(11,12),,-1
0.743202,714,(11,9),outputNeighborhood,-1
0.743202,714,(11,9),,-1
0.743202,737,(14,13),,1
0.743202,764,(14,5),,-1
0.755493,146,(25,0),,-1
0.755493,162,(25,3),,-1
0.755493,163,(27,7),,-1
0.755493,220,(26,5),,-1
0.755493,229,(23,5),,-1
0.755493,251,(27,5),,-1
0.755493,259,(27,4),,-1
0.755493,261,(26,4),,-1
0.755493,263,(24,4),,-1
0.755493,264,(23,4),,-1
0.755493,268,(26,3),,-1
0.755493,278,(27,1),,-1
0.755493,281,(24,1),,-1
0.755493,284,(23,1),,-1
0.755493,287,(26,2),,-1
0.755493,314,(26,0),,-1
0.755493,324,(24,0),,-1
0.755493,333,(26,1),,-1
0.755493,339,(27,0),,-1
0.755493,340,(24,6),,-1
0.755493,343,(25,1),,-1
0.755493,358,(24,3),,-1
0.755493,359,(24,2),,-1
0.755493,367,(25,6),,-1
0.755493,387,(27,6),,-1
0.755493,388,(25,4),,-1
0.755493,399,(26,6),,-1
0.755493,400,(24,5),,-1
0.755493,418,(24,7),,-1
0.755493,421,(23,0),,-1
0.755493,422,(25,2),,-1
0.755493,466,(23,2),,-1
0.755493,496,(23,3),,-1
0.755493,502,(27,3),outputNeighborhood,-1
0.755493,502,(27,3),,-1
0.755493,513,(27,2),,-1
0.755493,514,(26,7),,-1
0.755493,676,(25,7),,-1
0.755493,680,(23,7),,-1
0.755493,734,(25,5),,-1
0.755493,756,(23,6),,-1
0.847214,145,(24,8),,-1
0.847214,146,(25,0),,-1
0.847214,148,(19,8),,-1
0.847214,155,(19,6),,-1
0.847214,162,(25,3),,-1
0.847214,164,(22,7),,-1
0.847214,168,(20,7),,-1
0.847214,172,(17,7),,-1
0.847214,181,(20,8),,-1
0.847214,191,(17,2),,-1
0.847214,193,(18,6),,-1
0.847214,200,(19,0),,-1
0.847214,202,(23,8),,-1
0.847214,219,(22,8),,-1
0.847214,229,(23,5),,-1
0.847214,231,(20,5),,-1
0.847214,232,(18,5),,-1
0.847214,233,(17,5),,-1
0.847214,234,(18,7),,-1
0.847214,243,(22,6),,-1
0.847214,258,(21,7),,-1
0.847214,263,(24,4),,-1
0.847214,264,(23,4),,-1
0.847214,265,(21,4),outputNeighborhood,-1
0.847214,265,(21,4),,-1
0.847214,266,(19,5),,-1
0.847214,269,(22,5),,-1
0.847214,271,(20,4),,-1
0.847214,272,(18,4),,-1
0.847214,281,(24,1),,-1
0.847214,284,(23,1),,-1
0.847214,289,(20,0),,-1
0.847214,291,(17,1),,-1
0.847214,296,(20,2),,-1
0.847214,315,(20,1),,-1
0.847214,324,(24,0),,-1
0.847214,328,(25,8),,-1
0.847214,334,(19,1),,-1
0.847214,340,(24,6),,-1
0.847214,343,(25,1),,-1
0.847214,345,(17,4),,-1
0.847214,349,(21,5),,-1
0.847214,358,(24,3),,-1
0.847214,359,(24,2),,-1
0.847214,367,(25,6),,-1
0.847214,376,(17,6),,-1
0.847214,388,(25,4),,-1
0.847214,390,(19,4),,-1
0.847214,396,(21,0),,-1
0.847214,400,(24,5),,-1
0.847214,405,(21,8),,-1
0.847214,408,(19,2),,-1
0.847214,414,(22,0),,-1
0.847214,418,(24,7),,-1
0.847214,419,(19,7),,-1
0.847214,421,(23,0),,-1
0.847214,422,(25,2),,-1
0.847214,425,(20,6),,-1
0.847214,457,(18,8),,-1
0.847214,461,(21,2),,-1
0.847214,463,(22,2),,-1
0.847214,466,(23,2),,-1
0.847214,468,(17,8),,-1
0.847214,469,(22,1),,-1
0.847214,470,(22,3),,-1
0.847214,482,(17,3),,-1
0.847214,486,(21,3),,-1
0.847214,496,(23,3),,-1
0.847214,505,(18,3),,-1
0.847214,506,(19,3),,-1
0.847214,516,(18,2),,-1
0.847214,530,(18,0),,-1
0.847214,664,(22,4),,-1
0.847214,676,(25,7),,-1
0.847214,680,(23,7),,-1
0.847214,693,(20,3),,-1
0.847214,702,(18,1),,-1
0.847214,705,(21,1),,-1
0.847214,717,(21,6),,-1
0.847214,725,(17,0),,-1
0.847214,734,(25,5),,-1
0.847214,756,(23,6),,-1
0.855773,158,(20,17),,-1
0.855773,171,(19,13),outputNeighborhood,-1
0.855773,171,(19,13),,-1
0.855773,174,(17,14),,1
0.855773,206,(21,16),,-1
0.855773,226,(16,11),,1
0.855773,237,(18,13),,1
0.855773,270,(21,17),,-1
0.855773,310,(19,14),,-1
0.855773,317,(19,17),,-1
0.855773,326,(15,16),,-1
0.855773,332,(17,13),,1
0.855773,381,(23,14),,-1
0.855773,382,(19,10),,1
0.855773,403,(22,15),,-1
0.855773,417,(17,11),,1
0.855773,423,(19,9),,-1
0.855773,431,(15,15),,1
0.855773,451,(21,13),,-1
0.855773,471,(22,17),,-1
0.855773,481,(16,14),,1
0.855773,504,(16,9),,-1
0.855773,507,(16,17),,-1
0.855773,528,(15,9),,-1
0.855773,533,(17,9),,-1
0.855773,534,(18,9),,-1
0.855773,535,(20,9),,1
0.855773,536,(23,9),,1
0.855773,545,(19,11),,1
0.855773,557,(15,14),,1
0.855773,566,(15,10),,-1
0.855773,569,(16,10),,-1
0.855773,570,(17,10),,-1
0.855773,571,(18,10),,1
0.855773,575,(22,10),,1
0.855773,576,(23,10),,1
0.855773,582,(22,16),,-1
0.855773,600,(21,10),,1
0.855773,601,(18,15),,-1
0.855773,607,(15,11),,-1
0.855773,609,(21,11),,1
0.855773,611,(18,11),,1
0.855773,613,(20,11),,1
0.855773,615,(22,11),,1
0.855773,616,(23,11),,1
0.855773,618,(18,14),,-1
0.855773,625,(21,9),,1
0.855773,636,(15,12),,1
0.855773,638,(16,12),,1
0.855773,640,(17,12),,1
0.855773,643,(18,12),,1
0.855773,646,(19,12),,1
0.855773,647,(21,12),,1
0.855773,648,(22,12),,-1
0.855773,650,(23,12),,-1
0.855773,654,(16,16),,-1
0.855773,675,(15,13),,1
0.855773,677,(16,13),,1
0.855773,679,(20,13),,-1
0.855773,681,(22,13),,-1
0.855773,683,(23,13),,-1
0.855773,691,(22,9),,1
0.855773,700,(20,10),,1
0.855773,701,(23,15),,-1
0.855773,703,(17,15),,-1
0.855773,710,(20,14),,-1
0.855773,711,(21,14),,-1
0.855773,712,(22,14),,-1
0.855773,719,(16,15),,-1
0.855773,721,(19,15),,-1
0.855773,722,(20,15),,-1
0.855773,726,(23,16),,-1
0.855773,732,(20,12),,1
0.855773,741,(21,15),,-1
0.855773,744,(17,16),,-1
0.855773,746,(18,16),,-1
0.855773,748,(19,16),,-1
0.855773,749,(20,16),,-1
0.855773,762,(15,17),,-1
0.855773,763,(17,17),,-1
0.855773,765,(18,17),,-1
0.855773,767,(23,17),,-1
0.859324,155,(19,6),,-1
0.859324,169,(15,5),,-1
0.859324,172,(17,7),,-1
0.859324,176,(15,7),,-1
0.859324,177,(13,7),,-1
0.859324,178,(12,7),,-1
0.859324,182,(12,4),,-1
0.859324,191,(17,2),,-1
0.859324,193,(18,6),,-1
0.859324,196,(16,6),,-1
0.859324,198,(14,6),,-1
0.859324,200,(19,0),,-1
0.859324,213,(11,5),,-1
0.859324,222,(13,1),,-1
0.859324,232,(18,5),,-1
0.859324,233,(17,5),,-1
0.859324,234,(18,7),,-1
0.859324,236,(11,1),,-1
0.859324,238,(12,2),,-1
0.859324,245,(12,5),,-1
0.859324,248,(16,3),,-1
0.859324,254,(13,5),,-1
0.859324,266,(19,5),,-1
0.859324,272,(18,4),,-1
0.859324,290,(15,1),,-1
0.859324,291,(17,1),,-1
0.859324,293,(16,1),,-1
0.859324,298,(14,1),,-1
0.859324,299,(12,1),,-1
0.859324,300,(16,0),,-1
0.859324,301,(11,6),,-1
0.859324,302,(15,6),,-1
0.859324,307,(14,2),,-1
0.859324,308,(14,4),,-1
0.859324,318,(11,7),,-1
0.859324,334,(19,1),,-1
0.859324,345,(17,4),,-1
0.859324,356,(12,0),,-1
0.859324,364,(12,3),,-1
0.859324,376,(17,6),,-1
0.859324,379,(14,3),,-1
0.859324,380,(11,2),,-1
0.859324,390,(19,4),,-1
0.859324,394,(15,0),,-1
0.859324,408,(19,2),,-1
0.859324,419,(19,7),,-1
0.859324,427,(15,4),,-1
0.859324,436,(16,7),,-1
0.859324,452,(16,4),,-1
0.859324,454,(15,2),,-1
0.859324,458,(16,2),,-1
0.859324,462,(13,4),,-1
0.859324,477,(11,3),,-1
0.859324,482,(17,3),,-1
0.859324,487,(15,3),outputNeighborhood,-1
0.859324,487,(15,3),,-1
0.859324,488,(13,3),,-1
0.859324,493,(11,4),,-1
0.859324,500,(13,6),,-1
0.859324,505,(18,3),,-1
0.859324,506,(19,3),,-1
0.859324,516,(18,2),,-1
0.859324,519,(13,2),,-1
0.859324,529,(16,5),,-1
0.859324,530,(18,0),,-1
0.859324,573,(14,7),,-1
0.859324,641,(13,0),,-1
0.859324,642,(12,6),,-1
0.859324,702,(18,1),,-1
0.859324,720,(11,0),,-1
0.859324,725,(17,0),,-1
0.859324,740,(14,0),,-1
0.859324,764,(14,5),,-1
0.882955,1,(27,27),,-1
0.882955,2,(26,27),,-1
0.882955,3,(25,27),,-1
0.882955,4,(23,27),,-1
0.882955,14,(27,26),outputNeighborhood,-1
0.882955,14,(27,26),,-1
0.882955,15,(24,26),,-1
0.882955,42,(27,24),,-1
0.882955,43,(26,24),,-1
0.882955,44,(25,24),,-1
0.882955,52,(27,23),,-1
0.882955,53,(26,23),,-1
0.882955,54,(25,23),,-1
0.882955,55,(24,23),,-1
0.882955,70,(23,25),,-1
0.882955,72,(27,22),,-1
0.882955,73,(26,22),,-1
0.882955,74,(25,22),,-1
0.882955,107,(27,25),,-1
0.882955,173,(24,22),,-1
0.882955,187,(26,26),,-1
0.882955,378,(23,24),,-1
0.882955,404,(23,26),,-1
0.882955,430,(23,23),,-1
0.882955,538,(25,26),,-1
0.882955,562,(24,25),,-1
0.882955,596,(26,25),,-1
0.882955,627,(24,24),,-1
0.882955,699,(25,25),,-1
0.882955,708,(24,27),,-1
0.882955,779,(23,22),,-1
0.89179,182,(12,4),,-1
0.89179,199,(10,6),,-1
0.89179,203,(9,6),,-1
0.89179,207,(8,6),,-1
0.89179,208,(7,6),,-1
0.89179,212,(4,6),,-1
0.89179,213,(11,5),,-1
0.89179,230,(8,3),,-1
0.89179,236,(11,1),,-1
0.89179,238,(12,2),,-1
0.89179,245,(12,5),,-1
0.89179,246,(10,5),,-1
0.89179,249,(9,5),,-1
0.89179,250,(7,5),,-1
0.89179,253,(4,5),,-1
0.89179,275,(9,2),,-1
0.89179,299,(12,1),,-1
0.89179,301,(11,6),,-1
0.89179,305,(10,1),,-1
0.89179,320,(10,4),,-1
0.89179,321,(4,3),,-1
0.89179,325,(7,1),,-1
0.89179,330,(4,0),,-1
0.89179,335,(10,3),,-1
0.89179,338,(8,0),,-1
0.89179,348,(6,6),,-1
0.89179,351,(9,1),,-1
0.89179,353,(5,1),,-1
0.89179,356,(12,0),,-1
0.89179,364,(12,3),,-1
0.89179,369,(8,1),,-1
0.89179,372,(7,2),,-1
0.89179,373,(9,4),,-1
0.89179,380,(11,2),,-1
0.89179,383,(8,5),,-1
0.89179,384,(9,0),,-1
0.89179,391,(6,4),,-1
0.89179,392,(8,4),,-1
0.89179,407,(10,0),,-1
0.89179,412,(10,2),,-1
0.89179,420,(7,0),,-1
0.89179,428,(4,1),,-1
0.89179,434,(5,2),,-1
0.89179,438,(5,6),,-1
0.89179,441,(6,2),,-1
0.89179,453,(8,2),outputNeighborhood,-1
0.89179,453,(8,2),,-1
0.89179,467,(9,3),,-1
0.89179,477,(11,3),,-1
0.89179,485,(5,3),,-1
0.89179,493,(11,4),,-1
0.89179,501,(6,5),,-1
0.89179,509,(5,4),,-1
0.89179,515,(6,0),,-1
0.89179,518,(7,4),,-1
0.89179,524,(4,2),,-1
0.89179,604,(5,0),,-1
0.89179,622,(5,5),,-1
0.89179,624,(7,3),,-1
0.89179,642,(12,6),,-1
0.89179,667,(4,4),,-1
0.89179,720,(11,0),,-1
0.89179,724,(6,1),,-1
0.89179,755,(6,3),,-1
0.898445,140,(3,9),,-1
0.898445,152,(6,9),,-1
0.898445,157,(6,8),,-1
0.898445,159,(5,8),,-1
0.898445,183,(5,7),,-1
0.898445,185,(8,14),,-1
0.898445,186,(4,7),,-1
0.898445,192,(9,8),,-1
0.898445,203,(9,6),,-1
0.898445,207,(8,6),,-1
0.898445,208,(7,6),,-1
0.898445,212,(4,6),,-1
0.898445,215,(6,11),,-1
0.898445,235,(3,6),,-1
0.898445,280,(4,8),,-1
0.898445,286,(2,7),,-1
0.898445,295,(8,8),,-1
0.898445,309,(7,14),,-1
0.898445,313,(3,8),,-1
0.898445,341,(1,9),,-1
0.898445,348,(6,6),,-1
0.898445,385,(6,7),,-1
0.898445,389,(7,8),,-1
0.898445,393,(7,9),,-1
0.898445,402,(1,6),,-1
0.898445,438,(5,6),,-1
0.898445,445,(8,12),,-1
0.898445,447,(4,9),,-1
0.898445,449,(5,9),,-1
0.898445,455,(4,11),,-1
0.898445,456,(6,12),,-1
0.898445,472,(3,7),,-1
0.898445,474,(2,6),,-1
0.898445,475,(6,13),,-1
0.898445,484,(2,12),,-1
0.898445,491,(7,7),,-1
0.898445,503,(9,13),,-1
0.898445,522,(8,9),,-1
0.898445,523,(9,9),,-1
0.898445,531,(8,7),,-1
0.898445,547,(1,10),,-1
0.898445,548,(2,10),,-1
0.898445,550,(1,14),,-1
0.898445,552,(3,10),,-1
0.898445,554,(4,10),,-1
0.898445,555,(5,10),outputNeighborhood,-1
0.898445,555,(5,10),,-1
0.898445,556,(6,10),,-1
0.898445,559,(8,10),,-1
0.898445,560,(9,10),,-1
0.898445,563,(7,10),,-1
0.898445,585,(1,11),,-1
0.898445,587,(2,11),,-1
0.898445,588,(3,11),,-1
0.898445,589,(5,11),,-1
0.898445,590,(9,12),,-1
0.898445,591,(7,11),,-1
0.898445,593,(8,11),,-1
0.898445,595,(9,11),,-1
0.898445,621,(3,12),,-1
0.898445,623,(4,12),,-1
0.898445,626,(5,12),,-1
0.898445,628,(1,8),,-1
0.898445,629,(9,7),,-1
0.898445,631,(2,9),,-1
0.898445,634,(7,12),,-1
0.898445,656,(1,13),,-1
0.898445,657,(2,13),,-1
0.898445,659,(1,12),,-1
0.898445,662,(3,13),,-1
0.898445,666,(2,14),,-1
0.898445,668,(4,13),,-1
0.898445,669,(5,13),,-1
0.898445,671,(7,13),,-1
0.898445,672,(8,13),,-1
0.898445,690,(3,14),,-1
0.898445,692,(4,14),,-1
0.898445,694,(5,14),,-1
0.898445,695,(1,7),,-1
0.898445,696,(6,14),,-1
0.898445,697,(9,14),,-1
0.898445,775,(2,8),,-1
0.951643,166,(3,3),,-1
0.951643,210,(1,5),,-1
0.951643,212,(4,6),,-1
0.951643,235,(3,6),,-1
0.951643,239,(2,0),,-1
0.951643,253,(4,5),,-1
0.951643,256,(3,5),,-1
0.951643,257,(3,0),,-1
0.951643,273,(1,2),outputNeighborhood,-1
0.951643,273,(1,2),,-1
0.951643,279,(0,6),,-1
0.951643,304,(0,2),,-1
0.951643,321,(4,3),,-1
0.951643,330,(4,0),,-1
0.951643,346,(2,4),,-1
0.951643,353,(5,1),,-1
0.951643,357,(0,5),,-1
0.951643,366,(3,2),,-1
0.951643,395,(1,0),,-1
0.951643,402,(1,6),,-1
0.951643,424,(3,4),,-1
0.951643,428,(4,1),,-1
0.951643,433,(3,1),,-1
0.951643,434,(5,2),,-1
0.951643,438,(5,6),,-1
0.951643,460,(2,5),,-1
0.951643,473,(0,3),,-1
0.951643,474,(2,6),,-1
0.951643,476,(1,3),,-1
0.951643,478,(2,3),,-1
0.951643,483,(0,4),,-1
0.951643,485,(5,3),,-1
0.951643,498,(1,1),,-1
0.951643,508,(1,4),,-1
0.951643,509,(5,4),,-1
0.951643,524,(4,2),,-1
0.951643,604,(5,0),,-1
0.951643,622,(5,5),,-1
0.951643,632,(2,2),,-1
0.951643,652,(2,1),,-1
0.951643,667,(4,4),,-1
0.951643,684,(0,0),,-1
0.951643,686,(0,1),,-1
0.957561,7,(16,27),,-1
0.957561,8,(15,27),,-1
0.957561,9,(11,27),,-1
0.957561,10,(8,27),,-1
0.957561,18,(15,26),,-1
0.957561,19,(14,26),,-1
0.957561,20,(11,26),,-1
0.957561,21,(9,26),,-1
0.957561,22,(8,26),,-1
0.957561,25,(9,27),,-1
0.957561,32,(15,25),,-1
0.957561,33,(14,25),,-1
0.957561,34,(12,25),,-1
0.957561,35,(11,25),,-1
0.957561,36,(9,25),,-1
0.957561,48,(15,24),,-1
0.957561,49,(14,24),,-1
0.957561,50,(11,24),,-1
0.957561,60,(16,23),,-1
0.957561,61,(15,23),,-1
0.957561,62,(13,23),,-1
0.957561,63,(12,23),,-1
0.957561,64,(10,23),,-1
0.957561,75,(8,23),,-1
0.957561,122,(9,23),,-1
0.957561,147,(16,24),,-1
0.957561,221,(16,26),,-1
0.957561,223,(9,24),,-1
0.957561,225,(11,23),,-1
0.957561,274,(12,24),,-1
0.957561,316,(16,25),,-1
0.957561,377,(8,25),,-1
0.957561,426,(14,27),,-1
0.957561,464,(13,25),,-1
0.957561,549,(10,27),,-1
0.957561,572,(14,23),,-1
0.957561,592,(10,24),,-1
0.957561,594,(10,25),,-1
0.957561,606,(13,24),,-1
0.957561,619,(10,26),,-1
0.957561,658,(8,24),,-1
0.957561,663,(13,26),,-1
0.957561,670,(13,27),,-1
0.957561,673,(12,27),outputNeighborhood,-1
0.957561,673,(12,27),,-1
0.957561,747,(12,26),,-1
1.01283,51,(1,24),,-1
1.01283,68,(4,23),,-1
1.01283,69,(2,23),,-1
1.01283,71,(1,23),,-1
1.01283,87,(4,22),,-1
1.01283,88,(3,22),,-1
1.01283,89,(2,22),,-1
1.01283,90,(1,22),,-1
1.01283,92,(0,24),,-1
1.01283,104,(4,21),,-1
1.01283,105,(0,21),,-1
1.01283,124,(3,20),,-1
1.01283,125,(2,20),,-1
1.01283,126,(1,20),,-1
1.01283,127,(0,20),outputNeighborhood,-1
1.01283,127,(0,20),,-1
1.01283,160,(3,19),,-1
1.01283,170,(1,21),,-1
1.01283,260,(2,18),,-1
1.01283,283,(4,24),,-1
1.01283,347,(1,17),,-1
1.01283,355,(0,18),,-1
1.01283,365,(2,16),,-1
1.01283,406,(2,17),,-1
1.01283,411,(4,20),,-1
1.01283,446,(4,17),,-1
